Date,Open,High,Low,Close,Adj Close,Volume
2012-04-01,null,null,null,null,null,null
2012-05-01,52.330002,54.320000,45.000000,48.180000,42.985466,53897300
2012-06-01,47.009998,50.889999,43.790001,45.730000,40.933132,46696600
2012-07-01,46.119999,47.619999,41.830002,43.230000,38.695374,42334800
2012-08-01,43.340000,43.549999,37.840000,41.959999,37.558586,63546800
2012-09-01,41.849998,46.549999,41.169998,42.369999,37.925587,39025400
2012-10-01,42.529999,47.360001,40.590000,46.759998,42.008663,49638900
2012-11-01,46.740002,48.490002,44.480000,46.959999,42.188335,40420200
2012-12-01,47.310001,49.759998,45.689999,48.830002,43.868328,30432200
2013-01-01,49.939999,54.619999,48.400002,52.419998,47.246101,37042300
2013-02-01,52.970001,54.110001,50.049999,52.630001,47.435379,32287200
2013-03-01,52.299999,55.509998,51.680000,53.299999,48.228100,25877000
2013-04-01,53.369999,55.680000,49.750000,54.650002,49.449638,38109300
2013-05-01,54.599998,59.840000,53.790001,54.540001,49.350098,29103100
2013-06-01,54.709999,55.500000,49.150002,54.820000,49.792065,31584600
2013-07-01,55.080002,59.520000,53.349998,56.770000,51.563225,29401900
2013-08-01,57.330002,60.320000,57.299999,59.980000,54.478802,26784600
2013-09-01,60.660000,65.150002,60.520000,64.239998,58.348080,20821500
2013-10-01,64.510002,66.589996,62.759998,64.040001,58.360916,28940800
2013-11-01,64.309998,67.750000,63.119999,67.019997,61.076630,21278500
2013-12-01,66.930000,69.750000,65.599998,69.239998,63.099758,20978400
2014-01-01,69.190002,70.040001,61.570000,61.689999,56.392864,27561000
2014-02-01,61.810001,66.720001,60.549999,66.059998,60.387623,27328400
2014-03-01,65.379997,68.959999,64.290001,66.610001,61.150085,23313300
2014-04-01,67.339996,73.949997,63.740002,73.940002,67.879257,35012700
2014-05-01,74.000000,74.129997,69.989998,71.239998,65.400558,24128000
2014-06-01,71.150002,72.779999,68.550003,69.849998,64.374847,30705400
2014-07-01,70.150002,70.650002,61.759998,61.820000,56.974293,49377400
2014-08-01,61.799999,64.660004,60.509998,63.560001,58.577904,24624400
2014-09-01,63.970001,65.879997,58.080002,58.200001,53.638046,36342100
2014-10-01,58.270000,65.879997,54.220001,65.699997,60.806591,55745500
2014-11-01,65.860001,70.139999,64.029999,69.680000,64.490143,24517200
2014-12-01,69.690002,70.410004,61.590000,65.910004,61.000950,31283100
2015-01-01,65.910004,66.580002,61.209999,61.700001,57.338501,40673600
2015-02-01,61.630001,64.620003,60.779999,63.570000,59.076309,28743200
2015-03-01,63.560001,65.199997,58.240002,60.740002,56.725128,49098800
2015-04-01,60.700001,62.959999,55.509998,56.209999,52.494560,66182200
2015-05-01,56.689999,57.889999,53.040001,53.490002,49.954353,48369600
2015-06-01,53.680000,59.610001,53.099998,56.349998,52.913334,51043000
2015-07-01,56.910000,59.330002,54.270000,58.299999,54.744411,53055100
2015-08-01,58.500000,60.669998,50.639999,56.049999,52.631622,47107300
2015-09-01,54.790001,56.680000,52.230000,54.900002,51.551769,51538100
2015-10-01,54.849998,57.099998,46.470001,49.450001,46.698311,117902200
2015-11-01,49.450001,50.619999,47.110001,48.919998,46.197811,50514300
2015-12-01,49.000000,49.529999,45.000000,45.389999,42.864243,48553000
2016-01-01,44.689999,46.380001,36.360001,40.000000,38.024010,86683800
2016-02-01,39.860001,43.910000,36.970001,43.169998,41.037418,54029600
2016-03-01,43.759998,51.540001,43.299999,51.330002,49.246471,54922200
2016-04-01,51.139999,52.000000,44.369999,47.830002,45.888538,81293100
2016-05-01,48.020000,48.349998,43.270000,46.389999,44.506992,50950200
2016-06-01,46.250000,47.250000,41.630001,45.299999,43.808048,49065600
2016-07-01,45.410000,57.330002,45.340000,52.919998,51.177086,94044600
2016-08-01,52.799999,55.310001,50.099998,52.700001,50.964333,45126200
2016-09-01,52.880001,54.119999,49.110001,52.590000,50.857960,44869300
2016-10-01,52.430000,58.349998,48.549999,57.020000,55.512989,57725600
2016-11-01,57.349998,61.349998,55.480000,60.889999,59.280704,43904800
2016-12-01,61.150002,62.349998,56.810001,58.340000,56.798103,40814700
2017-01-01,58.700001,60.910000,54.750000,57.040001,55.852612,40552400
2017-02-01,57.099998,57.970001,55.529999,56.380001,55.206348,37968300
2017-03-01,57.540001,63.400002,56.950001,60.500000,59.620098,39150500
2017-04-01,61.070000,62.950001,55.680000,56.810001,55.983768,57912200
2017-05-01,57.389999,57.639999,51.630001,53.009998,52.239029,42738000
2017-06-01,53.380001,56.950001,51.610001,54.020000,53.603848,45632800
